20.83940544,24.33906486,23.08660644,20.24309028,18.29841013,16.7679928,16.895007290000002,16.66430373,13.276932780000001,16.84518894,14.168185150000001,12.049793840000001,12.87729805,14.51019772,15.08598138,16.62475503
1.251651772,1.681519887,1.870079562,2.522643867,2.6999980800000003,2.2115786219999998,2.29600632,2.3044325160000003,1.776758506,2.4150104,2.1882368039999998,1.9603922800000002,2.816149008,3.216239512,3.3580801080000002,3.678927427
4.125043818,4.739352589999999,5.015438259,4.681225962,4.40320412,4.525591235,4.789662063,4.3999829759999995,4.30779465,5.407639318,5.348998912,5.187586765999999,5.5159508950000005,5.65836239,5.10841398,5.763977736
10.331961297,10.838785308,10.793594570000002,9.828643025,9.301228660000001,8.561096625,8.189973908999999,8.271723447,7.355407,9.036561704,8.391072248,7.68699929,8.408209350000002,8.712526304999999,9.269807247,10.431125699999999
662.0170426,803.1607138999999,900.5455485,997.9701796,918.4059546,865.1292004050001,783.051637425,823.6689553949999,753.49470599,890.3694425849999,837.54659196,783.077350125,858.04978728,932.397985792,1022.2601786550001,1215.583856087
56.47732248,68.1307263,65.8641166,60.86660789999999,58.28695935,56.872527305999995,58.829534112,53.473329400000004,33.907353900000004,43.194936792,41.541465986999995,38.09639362,45.61714767,44.008001158,45.420937536000004,58.562035657
296.1282006,462.4063002,492.96012479999996,387.8876512,362.7881883,363.598364712,389.88695626400005,355.51592595,262.10730676599997,359.772323092,330.589645765,340.13042517,486.13302886800005,482.92247189799997,489.5311513,613.7413474429999
627.0921416,744.4063232,791.5791780000001,733.672332,692.4942727,659.312520848,712.077992997,773.198093241,684.343953306,610.967998536,620.853911498,538.965827009,547.487068526,712.429671546,737.46256095,847.386111733
4.488440142,4.456544918,4.483331327999999,5.085154971,5.57867548,5.252831843999999,5.11150475,5.2773114240000005,4.87611837,6.578909994000001,6.143172567000001,5.634291171,6.6199213409999995,6.284486983999999,6.466347009000001,7.241181409
15.290078642999998,18.849206272,17.23438192,14.221960768,13.55813912,11.87800782,12.776247249999999,13.430888042,12.803773356,15.832138641,13.568696064000003,11.344360128,12.70774827,12.95756032,12.3247404,13.959103240000001
6.37026854,6.377187661,6.273484104,6.315366764,6.259642182,5.398399153,5.3198549040000005,5.145988023,4.062086839999999,6.9035815320000005,6.2427389,6.213844839999999,8.024406396,8.254837579,7.891737395,10.021896087
2.02829085,3.2066804199999996,4.7837244,5.11288665,5.291679299999999,5.673877581,7.760948931,13.775394752,10.570351546,25.166669199999998,21.492481588,19.071678675,21.992461489,23.375436192,23.835983938,42.57837370600001
2558.2366024,3383.81468,3599.2516392,3547.0079920000003,3678.2212785999996,3416.3768928,3440.238395975,3622.7402586149997,4060.067796345,5412.94129805,4687.800685550001,4386.52576648,4959.466783,5126.00148404,5099.19993336,5504.33049744
7.3308121,7.1293252,7.0180172,6.8622379,6.6833099,6.4640026,6.2619942,6.4547956,7.0130938,7.8379036,8.1498379,7.9004337,7.7402616,7.6285166,7.5067405,7.497846
